Tanggal,Kota/Kabupaten,Suhu Maksimum,Suhu Minimum,Suhu Rata-rata,Curah Hujan,Kelembaban,Kecepatan Angin_Max,Kecepatan Angin_Avg,Arah_Angin_deg,Arah Angin,SS
2022-08-27,Bandung,29.8,18.2,23.3,1.8,79.0,2.0,1.0,80.0,E ,4.2
2022-08-28,Bandung,29.0,19.6,23.3,1.0,76.0,2.0,1.0,100.0,E ,5.8
2022-08-29,Bandung,29.0,19.8,23.3,27.999999999999996,76.0,3.0,1.0,100.0,E ,6.1
2022-08-30,Bandung,30.2,19.2,23.4,0.0,73.0,2.0,1.0,50.0,NE,4.9
2022-08-31,Bandung,29.2,19.0,22.9,0.5,77.0,3.0,1.0,100.0,C ,6.6
2022-09-01,Bandung,27.4,19.0,23.0,2.0,82.0,1.0,0.0,130.0,C ,4.8
2022-09-02,Bandung,28.6,19.4,22.7,27.999999999999996,81.0,2.0,1.0,100.0,C ,0.0
2022-09-03,Bandung,30.0,19.4,23.6,0.8,79.0,4.0,2.0,240.0,SW,4.5
2022-09-04,Bandung,30.2,20.4,24.1,27.999999999999996,81.0,3.0,1.0,230.0,C ,7.1
2022-09-05,Bandung,28.0,21.4,23.8,10.0,82.0,2.0,1.0,50.0,C ,6.3
2022-09-06,Bandung,28.8,21.0,24.0,3.8,78.0,2.0,1.0,100.0,W ,3.8
2022-09-07,Bandung,29.0,19.2,22.7,1.0,81.0,3.0,1.0,90.0,C ,5.0
2022-09-08,Bandung,27.4,20.5,21.8,11.0,91.0,3.0,0.0,260.0,C ,4.6
2022-09-09,Bandung,26.8,19.2,21.8,6.8,88.0,2.0,0.0,250.0,C ,0.0
2022-09-10,Bandung,27.2,19.8,22.0,10.0,90.0,2.0,0.0,240.0,C ,0.0
2022-09-11,Bandung,28.0,19.5,22.3,17.0,88.0,2.0,1.0,110.0,C ,1.8
2022-09-12,Bandung,28.6,19.5,22.6,4.6,88.0,2.0,1.0,100.0,C ,4.3
2022-09-13,Bandung,28.8,19.2,23.4,11.6,82.0,3.0,1.0,240.0,C ,5.0
2022-09-14,Bandung,31.6,18.8,23.3,0.0,70.0,4.0,2.0,120.0,E ,5.0
2022-09-15,Bandung,31.0,18.5,23.6,0.0,72.0,3.0,1.0,70.0,E ,7.7
2022-09-16,Bandung,30.0,18.8,22.7,0.0,81.0,4.0,2.0,110.0,E ,5.1
2022-09-17,Bandung,31.8,20.2,24.7,27.999999999999996,72.0,3.0,1.0,90.0,C ,4.3
2022-09-18,Bandung,31.4,20.0,24.7,1.6,74.0,5.0,2.0,120.0,E ,5.1
2022-09-19,Bandung,32.0,19.8,24.1,0.0,67.0,3.0,1.0,30.0,C ,7.5
2022-09-20,Bandung,30.2,19.6,23.0,0.0,80.0,4.0,2.0,70.0,E ,7.5
2022-09-21,Bandung,29.2,18.8,21.5,27.999999999999996,89.0,1.0,0.0,60.0,C ,5.4
2022-09-22,Bandung,31.5,19.2,23.3,5.9,81.0,3.0,1.0,130.0,E ,4.3
2022-09-23,Bandung,31.2,19.0,24.2,23.0,82.0,3.0,2.0,290.0,E ,4.4
2022-09-24,Bandung,31.6,20.4,25.0,27.999999999999996,71.0,4.0,2.0,100.0,E ,5.4
2022-09-25,Bandung,32.2,19.6,24.6,0.0,69.0,3.0,2.0,60.0,E ,7.5
2022-09-26,Bandung,30.6,19.6,23.9,0.0,71.0,4.0,2.0,100.0,E ,8.6
2022-09-27,Bandung,31.4,19.6,24.2,0.0,71.0,4.0,1.0,110.0,E ,6.5
2022-09-28,Bandung,31.6,19.6,24.3,0.0,69.0,3.0,1.0,120.0,C ,5.9
2022-09-29,Bandung,29.4,19.8,23.4,0.0,77.0,3.0,1.0,100.0,E ,6.3
2022-09-30,Bandung,28.6,19.8,22.4,0.0,82.0,4.0,1.0,110.0,C ,4.3
2022-10-01,Bandung,29.2,19.8,24.2,4.7,77.0,2.0,1.0,110.0,E ,1.8
2022-10-02,Bandung,28.0,20.0,21.7,0.0,90.0,2.0,1.0,260.0,C ,3.6
2022-10-03,Bandung,30.0,19.9,23.7,14.2,81.0,4.0,1.0,260.0,C ,1.8
2022-10-04,Bandung,29.0,19.8,22.2,15.2,92.0,8.0,2.0,100.0,C ,5.8
2022-10-05,Bandung,27.4,19.9,23.3,27.999999999999996,85.0,2.0,1.0,200.0,C ,3.9
2022-10-06,Bandung,28.0,19.8,22.3,27.7,86.0,3.0,1.0,100.0,C ,2.7
2022-10-07,Bandung,26.6,20.8,22.4,12.0,93.0,2.0,0.0,280.0,C ,3.5
2022-10-08,Bandung,28.0,19.6,23.0,24.4,82.0,3.0,1.0,280.0,C ,1.5
2022-10-09,Bandung,29.4,19.6,23.6,7.8,83.0,3.0,1.0,270.0,C ,2.0
2022-10-10,Bandung,28.6,20.2,23.6,8.0,79.0,2.0,1.0,230.0,C ,3.4
2022-10-11,Bandung,28.6,20.8,22.9,0.0,84.0,2.0,1.0,120.0,C ,0.5
2022-10-12,Bandung,29.2,19.0,22.6,2.3,85.0,3.0,1.0,130.0,C ,1.1
2022-10-13,Bandung,29.2,18.4,22.4,3.2,87.0,2.0,1.0,60.0,C ,5.2
2022-10-14,Bandung,29.4,19.2,23.3,17.3,82.0,2.0,0.0,260.0,C ,2.4
2022-10-15,Bandung,28.4,21.4,23.4,7.5,86.0,3.0,1.0,220.0,C ,6.2
2022-10-16,Bandung,28.4,20.0,23.9,27.999999999999996,82.0,2.0,1.0,70.0,C ,3.3
2022-10-17,Bandung,29.2,20.2,24.1,0.0,77.0,3.0,1.0,250.0,C ,0.0
2022-10-18,Bandung,30.2,20.6,23.6,0.0,83.0,3.0,1.0,220.0,C ,0.0
2022-10-19,Bandung,27.4,20.7,23.2,1.7,86.0,2.0,0.0,220.0,C ,1.9
2022-10-20,Bandung,27.0,20.3,22.0,27.999999999999996,94.0,3.0,0.0,280.0,C ,0.0
2022-10-21,Bandung,27.4,19.7,21.8,18.6,93.0,2.0,1.0,210.0,C ,0.0
2022-10-22,Bandung,28.8,20.4,23.1,17.0,90.0,2.0,0.0,230.0,C ,0.0
2022-10-23,Bandung,28.4,20.6,23.0,27.999999999999996,90.0,3.0,0.0,250.0,C ,4.4
2022-10-24,Bandung,28.2,19.7,22.9,0.9,81.0,4.0,2.0,200.0,W ,4.1
2022-10-25,Bandung,29.0,20.4,24.0,0.0,74.0,4.0,2.0,210.0,SW,0.0
2022-10-26,Bandung,27.4,20.0,23.8,4.8,76.0,2.0,1.0,250.0,C ,6.4
2022-10-27,Bandung,29.2,19.8,23.4,27.999999999999996,76.0,3.0,1.0,250.0,W ,0.6
2022-10-28,Bandung,29.4,18.6,23.4,0.0,72.0,3.0,2.0,200.0,S ,6.9
2022-10-29,Bandung,30.2,19.2,24.3,0.0,72.0,3.0,2.0,270.0,W ,0.0
2022-10-30,Bandung,30.6,20.0,24.5,0.0,71.0,5.0,2.0,220.0,W ,8.7
2022-10-31,Bandung,29.8,21.0,24.4,0.0,74.0,2.0,1.0,90.0,C ,9.1
2022-11-01,Bandung,29.3,21.0,24.6,0.0,77.0,3.0,1.0,280.0,W ,7.2
2022-11-02,Bandung,31.0,20.3,23.7,1.4,82.0,4.0,2.0,260.0,E ,4.5
2022-11-03,Bandung,29.0,20.6,24.4,16.2,81.0,2.0,0.0,260.0,C ,4.9
2022-11-04,Bandung,30.2,21.3,24.0,13.7,82.0,3.0,1.0,270.0,C ,3.4
2022-11-05,Bandung,28.4,20.8,23.7,26.5,85.0,3.0,1.0,220.0,C ,5.7
2022-11-06,Bandung,27.6,19.8,22.1,8.8,90.0,4.0,1.0,260.0,C ,6.0
2022-11-07,Bandung,28.0,19.6,22.1,2.6,88.0,2.0,1.0,270.0,C ,0.5
2022-11-08,Bandung,28.0,18.7,22.3,15.5,86.0,3.0,1.0,240.0,C ,0.8
2022-11-09,Bandung,29.2,19.4,23.1,0.5,83.0,3.0,1.0,240.0,C ,3.8
2022-11-10,Bandung,30.0,20.2,24.3,0.5,78.0,4.0,1.0,240.0,C ,2.5
2022-11-11,Bandung,28.4,20.3,23.2,27.999999999999996,83.0,3.0,1.0,250.0,C ,5.5
2022-11-12,Bandung,29.0,19.8,22.4,4.0,90.0,2.0,1.0,100.0,C ,4.6
2022-11-13,Bandung,26.299999999999997,19.8,22.1,26.6,91.0,2.0,0.0,40.0,C ,1.6
2022-11-14,Bandung,27.6,20.2,23.2,7.2,88.0,3.0,1.0,290.0,C ,0.6
2022-11-15,Bandung,28.8,20.0,23.5,4.6,82.0,4.0,1.0,240.0,C ,3.9
2022-11-16,Bandung,30.0,20.2,24.2,0.2,77.0,5.0,2.0,230.0,SW,3.3
2022-11-17,Bandung,26.299999999999997,20.0,22.1,0.4,88.0,5.0,2.0,270.0,W ,5.0
2022-11-18,Bandung,29.4,19.6,22.8,2.5,82.0,4.0,2.0,280.0,SW,0.0
2022-11-19,Bandung,29.4,19.6,23.8,14.5,78.0,5.0,3.0,230.0,SW,5.5
2022-11-20,Bandung,30.8,19.8,25.7,2.0,66.0,4.0,2.0,260.0,SW,6.5
2022-11-21,Bandung,30.9,19.2,24.3,0.0,73.0,3.0,1.0,240.0,SW,8.5
2022-11-22,Bandung,31.0,18.8,25.5,0.0,69.0,5.0,2.0,270.0,W ,7.9
2022-11-23,Bandung,30.6,20.4,25.1,2.0,71.0,3.0,1.0,240.0,C ,8.1
2022-11-24,Bandung,29.8,20.7,23.7,3.0,80.0,3.0,1.0,270.0,C ,3.0
2022-11-25,Bandung,26.8,20.4,23.5,1.0,82.0,2.0,0.0,220.0,C ,4.8
2022-11-26,Bandung,26.299999999999997,20.6,21.7,27.999999999999996,92.0,2.0,1.0,270.0,C ,0.0
2022-11-27,Bandung,27.2,19.0,22.3,13.1,87.0,2.0,1.0,220.0,C ,0.0
2022-11-28,Bandung,27.2,19.0,22.7,2.2,86.0,2.0,0.0,290.0,C ,1.2
2022-11-29,Bandung,30.0,20.4,23.9,20.6,82.0,3.0,1.0,260.0,C ,1.7
2022-11-30,Bandung,29.6,19.0,23.4,27.999999999999996,79.0,3.0,1.0,280.0,C ,7.2
2022-12-01,Bandung,29.9,20.8,24.4,0.0,78.0,4.0,1.0,240.0,C ,4.6
2022-12-02,Bandung,27.0,21.2,23.0,15.0,88.0,3.0,0.0,240.0,C ,5.0
2022-12-03,Bandung,28.6,19.4,23.0,11.2,80.0,3.0,1.0,210.0,C ,0.6
2022-12-04,Bandung,28.4,20.0,22.1,2.1,92.0,1.0,0.0,10.0,C ,3.7
2022-12-05,Bandung,27.6,19.8,22.6,21.4,88.0,3.0,0.0,230.0,C ,3.5
2022-12-06,Bandung,27.6,20.0,22.6,0.8,90.0,2.0,0.0,250.0,C ,4.1
2022-12-07,Bandung,26.299999999999997,20.3,22.4,27.999999999999996,91.0,2.0,0.0,230.0,C ,3.5
2022-12-08,Bandung,29.2,19.8,23.2,27.7,86.0,3.0,1.0,300.0,C ,0.9
2022-12-09,Bandung,29.0,19.4,23.4,14.3,82.0,3.0,1.0,220.0,SW,3.0
2022-12-10,Bandung,29.2,21.0,24.6,5.0,74.0,2.0,0.0,290.0,C ,3.7
2022-12-11,Bandung,30.2,20.0,23.4,2.0,81.0,2.0,1.0,40.0,C ,4.2
2022-12-12,Bandung,29.0,19.6,23.0,15.4,88.0,4.0,1.0,120.0,C ,4.4
2022-12-13,Bandung,28.2,20.0,23.2,27.999999999999996,84.0,3.0,1.0,210.0,C ,3.2
2022-12-14,Bandung,29.8,20.4,23.6,0.0,82.0,1.0,0.0,270.0,C ,4.2
2022-12-15,Bandung,29.8,20.8,23.6,0.5,83.0,4.0,1.0,230.0,C ,4.7
2022-12-16,Bandung,30.2,20.2,23.3,7.6,83.0,2.0,1.0,230.0,C ,5.2
2022-12-17,Bandung,31.4,20.0,24.0,16.0,82.0,4.0,1.0,210.0,C ,5.5
2022-12-18,Bandung,31.2,20.6,24.3,27.999999999999996,82.0,3.0,1.0,240.0,C ,6.2
2022-12-19,Bandung,30.4,21.8,24.7,0.6,75.0,3.0,1.0,260.0,W ,6.7
2022-12-20,Bandung,30.6,21.4,24.9,0.4,80.0,5.0,1.0,250.0,W ,7.0
2022-12-21,Bandung,30.4,21.2,25.0,0.7,76.0,4.0,2.0,240.0,W ,6.7
2022-12-22,Bandung,28.6,20.4,24.3,0.3,74.0,4.0,2.0,280.0,SW,6.7
2022-12-23,Bandung,26.4,21.0,23.7,1.9,76.0,5.0,3.0,210.0,W ,2.7
2022-12-24,Bandung,28.4,21.2,23.9,0.0,77.0,4.0,2.0,230.0,SW,1.8
2022-12-25,Bandung,27.2,20.6,22.7,4.2,82.0,3.0,1.0,230.0,SW,4.4
2022-12-26,Bandung,26.299999999999997,20.6,22.3,2.6,84.0,3.0,1.0,260.0,C ,0.2
2022-12-27,Bandung,26.299999999999997,19.4,21.6,20.0,83.0,4.0,2.0,250.0,SW,0.0
2022-12-28,Bandung,26.299999999999997,19.8,21.9,0.2,81.0,5.0,2.0,230.0,SW,0.0
2022-12-29,Bandung,26.299999999999997,19.6,22.1,5.2,84.0,5.0,2.0,250.0,W ,0.5
2022-12-30,Bandung,26.299999999999997,19.8,22.0,16.8,85.0,3.0,2.0,240.0,SW,0.1
2022-12-31,Bandung,26.299999999999997,19.6,22.1,1.9,84.0,6.0,2.0,240.0,W ,0.0
2023-01-01,Bandung,26.8,20.0,22.6,5.2,83.0,4.0,1.0,220.0,W ,0.2
2023-01-02,Bandung,28.8,19.4,23.8,0.0,75.0,4.0,2.0,180.0,W ,3.3
2023-01-03,Bandung,27.6,21.4,23.5,0.0,77.0,3.0,2.0,20.0,SW,6.1
2023-01-04,Bandung,28.8,21.0,23.5,2.0,76.0,6.0,2.0,300.0,SW,4.8
2023-01-05,Bandung,29.4,20.6,23.7,0.2,79.0,5.0,2.0,260.0,S ,5.0
2023-01-06,Bandung,30.0,20.4,24.0,0.0,78.0,3.0,1.0,250.0,SW,7.1
2023-01-08,Bandung,31.2,20.4,24.5,0.0,73.0,6.0,2.0,240.0,SW,6.1
2023-01-09,Bandung,30.0,21.2,24.5,7.2,73.0,3.0,1.0,250.0,C ,5.2
2023-01-10,Bandung,29.8,21.5,24.6,1.0,77.0,4.0,2.0,230.0,SW,4.7
2023-01-11,Bandung,31.6,20.4,25.1,0.0,69.0,3.0,1.0,240.0,C ,3.5
2023-01-12,Bandung,31.0,21.2,24.9,2.0,74.0,2.0,1.0,330.0,C ,5.9
2023-01-13,Bandung,32.0,20.2,24.2,2.0,72.0,4.0,1.0,260.0,C ,6.4
2023-01-14,Bandung,31.4,19.0,24.5,0.0,73.0,4.0,2.0,240.0,C ,6.5
2023-01-15,Bandung,31.4,19.8,25.1,27.999999999999996,72.0,4.0,2.0,250.0,C ,7.7
2023-01-16,Bandung,30.6,22.0,25.0,2.0,69.0,3.0,1.0,230.0,SW,7.6
2023-01-17,Bandung,30.2,21.4,24.3,2.0,78.0,3.0,1.0,230.0,SW,7.0
2023-01-18,Bandung,28.0,21.6,23.6,0.4,80.0,3.0,1.0,250.0,W ,4.3
2023-01-19,Bandung,29.8,21.0,24.1,2.7,77.0,2.0,1.0,250.0,W ,0.2
2023-01-20,Bandung,30.0,20.4,23.3,2.0,78.0,3.0,2.0,240.0,W ,5.3
2023-01-21,Bandung,30.6,20.0,23.2,18.4,81.0,4.0,1.0,240.0,C ,4.3
2023-01-22,Bandung,30.2,20.6,25.0,8.8,72.0,3.0,1.0,240.0,W ,6.4
2023-01-23,Bandung,30.0,20.4,24.6,1.3,76.0,4.0,2.0,230.0,SW,5.4
2023-01-24,Bandung,30.7,20.6,24.0,2.0,74.0,4.0,2.0,250.0,W ,4.1
2023-01-25,Bandung,26.299999999999997,20.4,22.6,2.0,82.0,4.0,2.0,230.0,W ,6.8
2023-01-26,Bandung,29.2,20.4,23.8,2.7,73.0,5.0,2.0,310.0,W ,0.0
2023-01-27,Bandung,28.0,21.6,23.6,0.2,78.0,5.0,2.0,270.0,SW,6.6
2023-01-28,Bandung,26.299999999999997,20.4,22.1,27.999999999999996,90.0,3.0,1.0,250.0,C ,1.8
2023-01-29,Bandung,27.0,20.8,23.0,18.2,84.0,2.0,1.0,220.0,SW,0.0
2023-01-30,Bandung,29.2,20.5,24.0,2.0,78.0,4.0,2.0,230.0,SW,1.5
2023-01-31,Bandung,29.6,20.2,24.4,0.0,75.0,4.0,2.0,260.0,SW,3.8
2023-02-01,Bandung,27.6,21.3,23.4,2.2,80.0,4.0,1.0,240.0,C ,2.7
2023-02-02,Bandung,27.2,21.2,23.6,2.9,78.0,5.0,2.0,220.0,W ,0.5
2023-02-03,Bandung,26.6,21.0,23.1,0.7,80.0,5.0,1.0,200.0,W ,0.0
2023-02-04,Bandung,28.4,21.0,24.2,2.0,72.0,4.0,1.0,250.0,W ,0.0
2023-02-05,Bandung,30.2,20.6,24.5,27.999999999999996,62.0,3.0,1.0,220.0,C ,2.3
2023-02-06,Bandung,29.4,21.7,24.2,1.2,68.0,6.0,2.0,220.0,W ,4.1
2023-02-07,Bandung,29.6,21.6,24.7,0.5,71.0,4.0,2.0,250.0,SW,3.7
2023-02-08,Bandung,28.0,21.2,23.8,0.0,78.0,5.0,2.0,280.0,W ,5.7
2023-02-09,Bandung,28.0,21.6,23.4,0.0,72.0,5.0,2.0,260.0,W ,1.5
2023-02-10,Bandung,27.0,21.0,23.1,1.5,81.0,4.0,1.0,240.0,C ,1.7
2023-02-11,Bandung,26.299999999999997,21.0,22.7,4.6,83.0,3.0,1.0,100.0,C ,3.4
2023-02-12,Bandung,26.299999999999997,20.0,21.3125,15.2,91.0,3.0,1.0,240.0,C ,0.2
2023-02-13,Bandung,28.0,20.2,23.4,16.0,76.0,6.0,2.0,220.0,SW,0.0
2023-02-14,Bandung,26.299999999999997,20.8,22.4,3.0,85.0,5.0,2.0,230.0,W ,2.5
2023-02-15,Bandung,28.2,20.5,23.9,5.3,74.0,4.0,2.0,240.0,SW,0.8
2023-02-16,Bandung,27.2,20.2,22.9,7.5,81.0,6.0,1.0,230.0,C ,4.1
2023-02-17,Bandung,28.2,21.3,23.9,1.4,80.0,5.0,1.0,270.0,C ,3.6
2023-02-18,Bandung,29.8,21.8,24.1,27.999999999999996,76.0,4.0,1.0,250.0,C ,3.6
2023-02-19,Bandung,30.2,20.4,24.2,1.8,78.0,3.0,1.0,230.0,W ,5.0
2023-02-20,Bandung,28.2,20.6,23.8,27.999999999999996,77.0,4.0,1.0,230.0,W ,8.5
2023-02-21,Bandung,29.0,21.6,23.9,2.1,78.0,5.0,1.0,280.0,W ,5.3
2023-02-22,Bandung,26.8,21.2,23.3,27.999999999999996,82.0,4.0,2.0,250.0,SW,3.8
2023-02-23,Bandung,27.6,21.2,23.4,0.0,82.0,3.0,2.0,240.0,SW,1.9
2023-02-24,Bandung,26.299999999999997,20.4,21.8,10.5,92.0,4.0,0.0,170.0,C ,4.1
2023-02-25,Bandung,26.299999999999997,20.4,22.2,7.4,88.0,6.0,2.0,70.0,E ,0.3
2023-02-26,Bandung,26.4,19.8,22.4,8.8,86.0,5.0,2.0,110.0,E ,0.2
2023-02-27,Bandung,26.299999999999997,20.4,21.9,16.2,88.0,5.0,2.0,120.0,E ,1.4
2023-02-28,Bandung,26.8,20.6,22.7,2.3,84.0,4.0,1.0,110.0,C ,0.0
2023-03-01,Bandung,27.0,19.9,22.3,0.3,83.0,4.0,1.0,220.0,C ,3.5
2023-03-02,Bandung,26.299999999999997,20.4,21.3125,8.4,90.0,5.0,1.0,150.0,C ,3.5
2023-03-03,Bandung,29.4,20.6,23.8,6.4,72.0,5.0,2.0,290.0,W ,0.0
2023-03-04,Bandung,27.4,20.4,23.2,1.0,78.0,4.0,1.0,290.0,C ,5.8
2023-03-05,Bandung,29.2,20.5,23.6,2.0,75.0,4.0,1.0,290.0,C ,4.5
2023-03-06,Bandung,30.6,20.0,24.3,2.0,73.0,4.0,1.0,320.0,C ,6.4
2023-03-07,Bandung,30.8,20.0,24.6,2.0,73.0,6.0,2.0,250.0,W ,7.0
2023-03-08,Bandung,30.4,21.8,25.0,0.0,72.0,3.0,1.0,270.0,C ,8.9
2023-03-09,Bandung,30.0,22.0,24.8,2.0,76.0,4.0,1.0,240.0,C ,7.2
2023-03-10,Bandung,28.2,21.0,23.0,0.2,84.0,2.0,0.0,120.0,C ,4.7
2023-03-11,Bandung,30.4,18.6,23.3,13.2,77.0,2.0,1.0,60.0,C ,3.0
2023-03-12,Bandung,30.2,18.6,24.2,0.0,76.0,3.0,1.0,220.0,C ,6.3
2023-03-13,Bandung,32.0,19.4,24.3,0.6,67.0,3.0,1.0,60.0,C ,6.0
2023-03-14,Bandung,29.6,19.4,24.1,0.0,75.0,4.0,1.0,200.0,C ,7.5
2023-03-15,Bandung,27.5,19.0,22.8,5.7,88.0,3.0,0.0,210.0,C ,5.2
2023-03-16,Bandung,28.6,19.4,23.4,4.9,82.0,3.0,1.0,230.0,C ,0.8
2023-03-17,Bandung,29.6,20.0,22.8,0.0,84.0,2.0,0.0,90.0,C ,4.8
2023-03-18,Bandung,30.0,19.0,23.3,27.999999999999996,81.0,3.0,0.0,230.0,C ,4.5
2023-03-19,Bandung,29.4,18.4,23.7,1.0,84.0,2.0,1.0,208.0,C ,4.2
2023-03-20,Bandung,28.6,20.0,22.4,15.7,86.0,2.0,0.0,80.0,C ,4.1
2023-03-21,Bandung,29.0,19.6,23.5,15.7,83.0,3.0,1.0,110.0,C ,2.9
2023-03-22,Bandung,29.4,19.4,24.4,22.4,86.0,2.0,0.0,70.0,C ,4.7
2023-03-23,Bandung,29.2,21.8,24.7,4.6,83.0,3.0,1.0,130.0,C ,2.9
2023-03-24,Bandung,30.4,21.8,24.7,1.6,79.0,4.0,1.0,120.0,C ,1.9
2023-03-25,Bandung,29.6,21.8,23.7,3.2,86.0,3.0,0.0,286.0,C ,6.0
2023-03-26,Bandung,31.4,20.5,23.5,6.4,83.0,6.0,1.0,160.0,C ,4.6
2023-03-27,Bandung,28.2,20.0,23.2,10.7,86.0,3.0,1.0,210.0,C ,6.4
2023-03-28,Bandung,29.0,20.0,23.8,11.4,82.0,4.0,1.0,270.0,C ,1.3
2023-03-29,Bandung,30.0,20.8,24.3,0.0,77.0,4.0,1.0,210.0,C ,4.7
2023-03-30,Bandung,29.6,20.2,23.7,6.0,80.0,4.0,1.0,130.0,SW,4.2
2023-03-31,Bandung,30.2,21.5,24.3,2.2,77.0,4.0,1.0,220.0,C ,5.7
2023-04-01,Bandung,27.0,21.3,23.1,0.0,83.0,3.0,0.0,217.0,C ,3.6
2023-04-02,Bandung,31.0,20.0,23.6,0.8,78.0,3.0,0.0,245.0,C ,3.3
2023-04-03,Bandung,30.6,20.2,23.8,19.7,78.0,3.0,1.0,298.0,NW,5.7
2023-04-04,Bandung,30.8,20.2,24.4,27.999999999999996,71.0,4.0,1.0,290.0,C ,6.7
2023-04-05,Bandung,31.2,20.4,24.8,0.0,67.0,4.0,1.0,270.0,C ,8.0
2023-04-06,Bandung,31.0,21.2,25.0,0.0,64.0,4.0,1.0,230.0,C ,7.8
2023-04-07,Bandung,30.0,20.2,24.4,0.0,67.0,3.0,1.0,190.0,C ,8.6
2023-04-08,Bandung,31.6,20.0,24.5,2.0,70.0,4.0,1.0,240.0,C ,6.0
2023-04-09,Bandung,30.2,20.0,24.7,0.0,74.0,4.0,1.0,290.0,W ,8.9
2023-04-10,Bandung,27.6,21.2,23.8,0.0,81.0,3.0,1.0,233.0,C ,6.4
2023-04-11,Bandung,31.0,20.8,24.8,10.8,78.0,3.0,1.0,350.0,C ,2.5
2023-04-12,Bandung,31.6,20.6,25.0,2.0,72.0,4.0,1.0,250.0,C ,7.8
2023-04-13,Bandung,27.6,20.8,23.7,11.7,83.0,2.0,0.0,90.0,C ,6.3
2023-04-14,Bandung,30.2,19.0,23.6,0.0,82.0,5.0,0.0,120.0,C ,1.4
2023-04-15,Bandung,31.0,20.4,24.5,6.8,79.0,3.0,1.0,83.0,C ,3.2
2023-04-16,Bandung,30.4,20.4,24.5,0.0,80.0,3.0,1.0,240.0,C ,6.8
2023-04-17,Bandung,32.0,21.8,24.8,27.999999999999996,84.0,4.0,0.0,224.0,C ,5.0
2023-04-18,Bandung,30.4,22.0,24.8,9.8,83.0,2.0,0.0,100.0,C ,6.6
2023-04-19,Bandung,29.8,21.6,24.3,0.6,81.0,1.0,0.0,50.0,C ,4.6
2023-04-20,Bandung,28.8,21.4,24.1,23.0,86.0,4.0,0.0,50.0,C ,3.7
2023-04-21,Bandung,29.4,21.8,23.9,2.7,85.0,2.0,0.0,250.0,C ,5.0
2023-04-22,Bandung,29.2,21.2,23.2,12.2,86.0,2.0,0.0,229.0,C ,4.3
2023-04-23,Bandung,30.0,20.4,23.5,5.2,84.0,3.0,1.0,200.0,C ,4.7
2023-04-24,Bandung,31.2,20.2,23.5,0.8,85.0,2.0,0.0,13.0,C ,5.0
2023-04-25,Bandung,28.6,20.4,22.8,27.2,91.0,2.0,0.0,268.0,C ,5.3
2023-04-26,Bandung,29.4,20.4,22.9,8.0,86.0,2.0,0.0,10.0,C ,3.4
2023-04-27,Bandung,29.6,19.6,23.5,27.999999999999996,86.0,3.0,0.0,60.0,C ,4.6
2023-04-28,Bandung,30.0,21.0,24.3,4.2,80.0,2.0,0.0,206.0,C ,5.2
2023-04-29,Bandung,30.2,21.0,24.3,3.7,81.0,4.0,1.0,245.0,C ,4.2
2023-04-30,Bandung,31.6,20.8,25.2,0.0,77.0,3.0,1.0,220.0,C ,3.2
2023-05-01,Bandung,30.0,21.8,25.0,27.999999999999996,82.0,4.0,1.0,240.0,C ,7.6
2023-05-02,Bandung,30.2,22.0,25.0,27.999999999999996,82.0,4.0,1.0,243.0,C ,7.3
2023-05-03,Bandung,29.4,22.0,24.6,2.4,83.0,3.0,0.0,70.0,C ,4.0
2023-05-04,Bandung,28.0,20.4,24.2,27.999999999999996,86.0,3.0,1.0,240.0,C ,5.0
2023-05-05,Bandung,29.8,21.8,24.2,12.2,87.0,3.0,0.0,130.0,C ,3.1
2023-05-06,Bandung,28.8,21.0,23.8,27.999999999999996,88.0,2.0,0.0,248.0,C ,5.4
2023-05-07,Bandung,30.4,21.0,24.1,12.2,84.0,2.0,0.0,208.0,C ,1.6
2023-05-08,Bandung,29.4,21.2,23.8,23.0,84.0,3.0,0.0,56.0,C ,4.2
2023-05-09,Bandung,29.4,21.2,24.6,22.9,82.0,2.0,0.0,66.0,C ,2.2
2023-05-10,Bandung,30.4,17.500000000000004,24.0,2.0,80.0,2.0,0.0,200.0,C ,4.1
2023-05-11,Bandung,29.4,22.0,24.5,0.0,84.0,2.0,0.0,70.0,C ,6.8
2023-05-12,Bandung,31.6,22.0,25.9,0.8,72.0,5.0,1.0,92.0,C ,3.2
2023-05-13,Bandung,30.6,20.2,24.3,0.0,83.0,2.0,0.0,262.0,C ,7.0
2023-05-14,Bandung,31.5,19.0,24.6,27.999999999999996,67.0,5.0,1.0,97.0,C ,5.4
2023-05-15,Bandung,30.2,17.500000000000004,23.7,0.0,73.0,3.0,1.0,230.0,C ,8.3
2023-05-16,Bandung,30.8,19.8,24.6,0.0,75.0,3.0,0.0,255.0,C ,7.9
2023-05-17,Bandung,31.2,21.0,24.8,2.0,73.0,6.0,1.0,233.0,C ,8.3
2023-05-18,Bandung,29.2,20.8,24.6,27.999999999999996,78.0,3.0,1.0,220.0,C ,7.8
2023-05-19,Bandung,30.0,21.8,24.7,0.0,80.0,4.0,1.0,86.0,C ,5.9
2023-05-20,Bandung,30.8,21.5,25.0,0.0,78.0,2.0,1.0,200.0,C ,6.4
2023-05-21,Bandung,29.8,21.8,24.4,1.0,80.0,3.0,0.0,218.0,C ,5.8
2023-05-22,Bandung,30.8,20.0,24.0,4.2,75.0,2.0,1.0,40.0,C ,5.1
